chr1	832618	833196	578
chr1	2242977	2243772	795
chr1	5831048	5831651	603
chr1	6221483	6222018	535
chr1	10948327	10949174	847
chr1	10958356	10958990	634
chr1	15742460	15742995	535
chr1	18884192	18884964	772
chr1	18923713	18924400	687
chr1	19355988	19356222	234
chr1	25524679	25525583	904
chr1	26946383	26948438	2055
chr1	32399853	32401046	1193
chr1	32447050	32448044	994
chr1	47915409	47916061	652
chr1	51956128	51957374	1246
chr1	149711772	149712152	380
chr1	156577141	156578363	1222
chr1	165844500	165845201	701
chr1	181100349	181101160	811
chr1	182601757	182601964	207
chr1	203307542	203307884	342
chr1	204296544	204296773	229
chr1	204858694	204859364	670
chr1	205442193	205442558	365
chr1	205662502	205662865	363
chr1	208058464	208058721	257
chr1	229163086	229163683	597
chr1	232764491	232766959	2468
chr1	234623906	234624599	693
chr1	236267009	236267226	217
chr1	236283949	236284538	589
chr10	307032	307285	253
chr10	369392	370123	731
chr10	7480529	7481073	544
chr10	47599214	47600085	871
chr10	79151665	79151889	224
chr10	102412835	102416702	3867
chr10	120327860	120328074	214
chr10	130377693	130378265	572
chr10	131169936	131170893	957
chr10	131271385	131271869	484
chr10	132413805	132414753	948
chr10	132722466	132722670	204
chr11	267278	269856	2578
chr11	5210679	5212503	1824
chr11	44336051	44344278	8227
chr11	48781995	48782916	921
chr11	50480991	50482906	1915
chr11	50601771	50602940	1169
chr11	54892980	54894696	1716
chr11	59317253	59319577	2324
chr11	60837917	60838995	1078
chr11	65419779	65420754	975
chr11	66346480	66346842	362
chr11	78810853	78811405	552
chr11	118783624	118785829	2205
chr11	121335178	121335517	339
chr11	121336706	121337939	1233
chr12	7154720	7155431	711
chr12	34371361	34372251	890
chr12	38230393	38231563	1170
chr12	52221842	52222423	581
chr12	111298643	111298918	275
chr12	114917373	114919508	2135
chr12	114938649	114939813	1164
chr12	130498574	130499331	757
chr12	130671536	130671804	268
chr13	19031297	19032356	1059
chr13	30333058	30333291	233
chr13	51905078	51905901	823
chr13	100611326	100613979	2653
chr13	110492447	110493045	598
chr13	111176916	111177195	279
chr13	113597008	113598458	1450
chr14	74867760	74868852	1092
chr14	91960841	91962769	1928
chr14	100130913	100131539	626
chr14	103544564	103545173	609
chr14	103572122	103572509	387
chr14	106354937	106358957	4020
chr15	20398292	20398717	425
chr15	26095210	26096213	1003
chr15	26178690	26179728	1038
chr15	74621067	74621382	315
chr15	81410715	81411055	340
chr15	92638844	92639456	612
chr15	98854804	98855084	280
chr16	1120203	1120517	314
chr16	1120656	1120876	220
chr16	4666046	4666943	897
chr16	6571277	6572063	786
chr16	32077648	32077914	266
chr16	33659264	33661543	2279
chr16	46462520	46462808	288
chr16	56332069	56332388	319
chr16	57625012	57625539	527
chr16	70450708	70450923	215
chr16	78804454	78804803	349
chr16	81431711	81431966	255
chr16	81512355	81513409	1054
chr16	82432561	82434083	1522
chr16	85480944	85481693	749
chr16	85513987	85514906	919
chr16	85586709	85592068	5359
chr16	86063092	86063388	296
chr16	86331289	86331580	291
chr16	86331928	86332381	453
chr16	86364333	86364797	464
chr16	86376943	86378097	1154
chr16	86884395	86884637	242
chr16	89323083	89324104	1021
chr17	2839061	2839322	261
chr17	17684822	17686348	1526
chr17	21002067	21003393	1326
