chr1	28346	29447	1101
chr1	91028	91580	552
chr1	590785	591353	568
chr1	605192	605531	339
chr1	628194	630089	1895
chr1	631786	632301	515
chr1	633380	634657	1277
chr1	778392	779661	1269
chr1	826623	829342	2719
chr1	830824	832489	1665
chr1	851991	852126	135
chr1	858014	858452	438
chr1	858539	859039	500
chr1	866613	866841	228
chr1	869611	870226	615
chr1	898569	899049	480
chr1	904371	905473	1102
chr1	909943	910499	556
chr1	916431	916914	483
chr1	920105	920616	511
chr1	920728	921564	836
chr1	923053	925872	2819
chr1	935044	936433	1389
chr1	939928	943404	3476
chr1	958448	959710	1262
chr1	959808	961371	1563
chr1	966439	967344	905
chr1	969877	971812	1935
chr1	975884	976533	649
chr1	983819	984567	748
chr1	998127	998198	71
chr1	998274	1002497	4223
chr1	1005057	1005837	780
chr1	1013086	1013784	698
chr1	1019178	1021271	2093
chr1	1032455	1034387	1932
chr1	1040199	1041178	979
chr1	1058746	1060157	1411
chr1	1063653	1065365	1712
chr1	1068470	1069720	1250
chr1	1076179	1077047	868
chr1	1079215	1080659	1444
chr1	1115140	1117220	2080
chr1	1120731	1121033	302
chr1	1121199	1121632	433
chr1	1121954	1122637	683
chr1	1136638	1137557	919
chr1	1144283	1144469	186
chr1	1157461	1158700	1239
chr1	1162446	1166842	4396
chr1	1167036	1167669	633
chr1	1167768	1168433	665
chr1	1168640	1169096	456
chr1	1173764	1174200	436
chr1	1175819	1176497	678
chr1	1200907	1201793	886
chr1	1206256	1206752	496
chr1	1208249	1208772	523
chr1	1230752	1232649	1897
chr1	1232709	1232772	63
chr1	1237611	1238242	631
chr1	1239762	1240403	641
chr1	1246388	1247483	1095
chr1	1250230	1250395	165
chr1	1272570	1274709	2139
chr1	1281676	1282075	399
chr1	1291269	1291435	166
chr1	1291826	1292107	281
chr1	1293960	1294054	94
chr1	1298803	1299354	551
chr1	1304356	1305267	911
chr1	1305453	1305923	470
chr1	1306216	1309840	3624
chr1	1324271	1326105	1834
chr1	1330447	1331477	1030
chr1	1347599	1349859	2260
chr1	1353090	1356327	3237
chr1	1358188	1358733	545
chr1	1358824	1359089	265
chr1	1362041	1362196	155
chr1	1371962	1372540	578
chr1	1374229	1375897	1668
chr1	1398364	1400566	2202
chr1	1406435	1408181	1746
chr1	1418127	1418352	225
chr1	1419575	1421885	2310
chr1	1427748	1427957	209
chr1	1430192	1431121	929
chr1	1435341	1438407	3066
chr1	1441022	1441241	219
chr1	1462332	1462844	512
chr1	1470765	1472896	2131
chr1	1504952	1505773	821
chr1	1510924	1513212	2288
chr1	1539489	1541025	1536
chr1	1573616	1575733	2117
chr1	1579294	1579454	160
chr1	1579885	1581126	1241
chr1	1586067	1586534	467
chr1	1599318	1600940	1622
chr1	1613785	1616751	2966
chr1	1630187	1632607	2420
chr1	1658129	1659736	1607
chr1	1661534	1662047	513
chr1	1691503	1693851	2348
chr1	1721588	1721967	379
chr1	1723482	1725007	1525
chr1	1744833	1746550	1717
chr1	1777573	1779309	1736
chr1	1782041	1783277	1236
chr1	1833628	1834148	520
chr1	1889216	1892369	3153
chr1	1894713	1895315	602
chr1	1897186	1897410	224
chr1	1906069	1906605	536
chr1	1908540	1909100	560
chr1	1909160	1909780	620
chr1	1918587	1919822	1235
chr1	1943966	1944541	575
chr1	1947464	1947744	280
chr1	1959901	1960376	475
chr1	1988671	1988908	237
chr1	1989187	1989412	225
chr1	2003530	2004176	646
chr1	2014885	2015170	285
chr1	2018571	2020007	1436
chr1	2044668	2045206	538
chr1	2046577	2046822	245
chr1	2049338	2051663	2325
chr1	2104606	2105100	494
chr1	2123063	2124374	1311
chr1	2132885	2133730	845
chr1	2174135	2174643	508
chr1	2189279	2190411	1132
chr1	2193578	2195477	1899
chr1	2199254	2199799	545
chr1	2204488	2205886	1398
chr1	2212350	2213042	692
chr1	2226829	2226919	90
chr1	2226974	2229946	2972
chr1	2230416	2231885	1469
chr1	2237149	2237775	626
chr1	2248518	2249136	618
chr1	2251792	2252096	304
chr1	2266964	2267618	654
chr1	2270353	2270622	269
chr1	2276107	2276420	313
chr1	2285065	2285283	218
chr1	2299228	2299526	298
chr1	2311477	2312299	822
chr1	2314431	2315493	1062
chr1	2322019	2322869	850
chr1	2381743	2382037	294
chr1	2390810	2392890	2080
chr1	2411856	2413531	1675
chr1	2414250	2415073	823
chr1	2432368	2432825	457
chr1	2443215	2444319	1104
chr1	2643516	2643718	202
chr1	2747669	2748207	538
chr1	2748278	2749772	1494
chr1	2792825	2794670	1845
chr1	2797162	2797665	503
chr1	2801579	2801929	350
chr1	2805148	2805654	506
chr1	2806129	2807283	1154
chr1	2821978	2822343	365
chr1	2862259	2862658	399
chr1	2866026	2866645	619
chr1	2875983	2876311	328
chr1	2882914	2883374	460
chr1	2905837	2906336	499
chr1	2911404	2911620	216
chr1	2921863	2922284	421
chr1	2928583	2929018	435
chr1	2962738	2963124	386
chr1	2968189	2968823	634
chr1	3011929	3012811	882
chr1	3067773	3071298	3525
chr1	3101163	3101347	184
chr1	3140035	3140746	711
chr1	3155502	3156304	802
chr1	3169796	3171568	1772
chr1	3219067	3219739	672
chr1	3221804	3222663	859
chr1	3247669	3248032	363
chr1	3251684	3252281	597
chr1	3284021	3284287	266
chr1	3320491	3320986	495
chr1	3323147	3323802	655
chr1	3365627	3365873	246
chr1	3393177	3394034	857
chr1	3424536	3425010	474
chr1	3452973	3453445	472
chr1	3454242	3455464	1222
chr1	3483912	3484216	304
chr1	3484326	3484480	154
chr1	3490888	3491789	901
chr1	3529408	3529653	245
chr1	3530379	3531925	1546
chr1	3545766	3546188	422
chr1	3590221	3590704	483
chr1	3610802	3612118	1316
chr1	3618984	3619763	779
chr1	3621261	3621459	198
chr1	3623902	3625880	1978
chr1	3649262	3653160	3898
chr1	3668514	3669245	731
chr1	3684083	3684249	166
chr1	3695664	3695998	334
chr1	3697749	3698483	734
chr1	3708873	3709152	279
chr1	3724460	3724756	296
chr1	3727276	3727622	346
chr1	3732730	3733032	302
chr1	3746444	3747602	1158
chr1	3772061	3773408	1347
chr1	3775930	3776231	301
chr1	3795596	3797158	1562
chr1	3801456	3801981	525
chr1	3831013	3832040	1027
chr1	3856335	3858672	2337
chr1	3892783	3892970	187
chr1	3899417	3901597	2180
chr1	3910663	3911316	653
chr1	3940490	3940856	366
chr1	3954702	3955094	392
chr1	4048161	4048380	219
chr1	4071299	4072879	1580
chr1	4082169	4082641	472
chr1	4109215	4109517	302
chr1	4134084	4134498	414
chr1	4225082	4225431	349
chr1	4233525	4234134	609
chr1	4266765	4268107	1342
chr1	4273059	4274111	1052
chr1	4397795	4398515	720
chr1	4516958	4517455	497
chr1	4527546	4528254	708
chr1	4564110	4564327	217
chr1	4585278	4585510	232
chr1	4600190	4600405	215
chr1	4638134	4638526	392
chr1	4652416	4652939	523
chr1	4653847	4657010	3163
chr1	4658349	4659205	856
chr1	4680962	4681343	381
chr1	4700999	4701142	143
chr1	4710814	4711933	1119
chr1	4853733	4854605	872
chr1	5108602	5109103	501
chr1	5109609	5109947	338
chr1	5143035	5143527	492
chr1	5423262	5423399	137
chr1	5424886	5425234	348
chr1	5455751	5456799	1048
chr1	5509742	5510196	454
chr1	5513945	5514876	931
chr1	5650126	5650668	542
chr1	5652260	5653314	1054
chr1	5692082	5692504	422
chr1	5745881	5746494	613
chr1	5771136	5771624	488
chr1	5811469	5811824	355
chr1	5832143	5832867	724
chr1	5849895	5850210	315
chr1	5970450	5971533	1083
chr1	5991297	5993830	2533
chr1	6002358	6002736	378
chr1	6025849	6026498	649
chr1	6034110	6034739	629
chr1	6052543	6053443	900
chr1	6127631	6128069	438
chr1	6148732	6149225	493
